source	target	weight
SOHLH1	OR8D4	1
SSTR4	OR8D4	0.760747412543046
KRT32	OR8D4	1
CLEC4F	OR8D4	1
SERPINA12	OR8D4	1
IRG1	OR8D4	1
MAGEB18	OR8D4	1
RBBP8NL	OR8D4	1
C7orf34	OR8D4	1
TWIST2	OR8D4	1
KRT72	OR8D4	0.83560556587303
OR2T35	OR8D4	1
MAS1L	OR8D4	1
LOC340073	OR8D4	1
OR8U1	OR8D4	1
SERPINB11	OR8D4	0.769122231889688
LINC00160	OR8D4	1
CD177	OR8D4	1
FGF19	OR8D4	1
CXCR3	OR8D4	1
TEX19	OR8D4	1
DCAF8L1	OR8D4	0.834989034623217
FOXE3	OR8D4	1
THBD	OR8D4	1
APOA4	OR8D4	1
CCL11	OR8D4	1
MIR3648	OR8D4	1
NLRP7	OR8D4	0.771831494989591
ANKRD63	OR8D4	1
GNG8	OR8D4	0.70011844740708
KRTAP5-10	OR8D4	1
ERVV-2	OR8D4	1
TAAR6	OR8D4	1
RGL3	OR8D4	1
C7orf45	OR8D4	1
OR8B12	OR8D4	0.754691504518664
CXorf66	OR8D4	1
CARTPT	OR8D4	1
IL22RA2	OR8D4	1
BTNL8	OR8D4	1
HOXB13	OR8D4	1
CXXC1P1	OR8D4	1
ZG16B	MYOC	1
SCGB1D4	ART1	0.933271813317156
ALPPL2	KRTAP4-5	0.702994233436001
C10orf91	KRTAP4-5	0.702994233436001
CD300C	KRTAP4-5	0.702994233436001
HLA-DQA2	KRTAP4-5	0.702994233436001
MIR663B	KRTAP4-5	0.702994233436001
MOGAT2	KRTAP4-5	0.702994233436001
OR4E2	KRTAP4-5	0.702994233436001
OR4K13	KRTAP4-5	0.702994233436001
OR6Y1	KRTAP4-5	0.702994233436001
PCGEM1	KRTAP4-5	0.702994233436001
AA06	KRTAP4-5	0.702994233436001
KRTAP3-1	KRTAP4-5	0.702994233436001
MIR378C	KRTAP4-5	0.702994233436001
NR0B2	KRTAP4-5	0.702994233436002
OR2Y1	KRTAP4-5	0.702994233436001
OR3A3	KRTAP4-5	0.702994233436001
SERPINA5	KRTAP4-5	0.702994233436001
FEZF1-AS1	KRTAP4-5	0.702994233436001
FLJ46300	KRTAP4-5	0.702994233436002
LILRB5	KRTAP4-5	0.702994233436001
HS3ST6	KRTAP4-5	0.702994233436001
OR6C65	KRTAP4-5	0.702994233436001
GJA10	KRTAP4-5	0.702994233436001
MSC	KRTAP4-5	0.702994233436001
PAX2	KRTAP4-5	0.702994233436001
NKX3-2	KRTAP4-5	0.702994233436001
GTSF1L	KRTAP4-5	0.702994233436001
OR56B4	KRTAP4-5	0.702994233436001
MAGEA2	KRTAP4-5	0.702994233436001
C15orf53	KRTAP4-5	0.702994233436001
KRT16P3	KRTAP4-5	0.702994233436001
OR2C3	KRTAP4-5	0.702994233436002
MNX1	KRTAP4-5	0.702994233436001
OR6C74	KRTAP4-5	0.702994233436001
UBASH3A	KRTAP4-5	0.702994233436002
C20orf141	KRTAP4-5	0.702994233436001
LCE6A	KRTAP4-5	0.702994233436001
KRTAP10-2	KRTAP4-5	0.702994233436001
DNAJB8	KRTAP4-5	0.702994233436001
SNAR-C3	KRTAP4-5	0.702994233436001
DMRTA2	KRTAP4-5	0.702994233436001
MRGPRG	KRTAP4-5	0.702994233436001
SNORD116-1	KRTAP4-5	0.702994233436002
OPN1MW	KRTAP4-5	0.702994233436001
CLDN8	KRTAP4-5	0.702994233436001
SLC2A7	KRTAP4-5	0.702994233436001
MBD3L2	KRTAP4-5	0.702994233436001
IFNA7	KRTAP4-5	0.702994233436001
LOC285768	KRTAP4-5	0.702994233436002
C6orf222	KRTAP4-5	0.702994233436001
C11orf21	KRTAP4-5	0.702994233436001
SOHLH1	KRTAP4-5	0.702994233436001
KRT32	KRTAP4-5	0.702994233436001
CLEC4F	KRTAP4-5	0.702994233436001
SERPINA12	KRTAP4-5	0.702994233436001
IRG1	KRTAP4-5	0.702994233436001
MAGEB18	KRTAP4-5	0.702994233436001
RBBP8NL	KRTAP4-5	0.702994233436001
C7orf34	KRTAP4-5	0.702994233436001
TWIST2	KRTAP4-5	0.702994233436001
OR2T35	KRTAP4-5	0.702994233436001
MAS1L	KRTAP4-5	0.702994233436001
LOC340073	KRTAP4-5	0.702994233436001
OR8U1	KRTAP4-5	0.702994233436001
LINC00160	KRTAP4-5	0.702994233436001
CD177	KRTAP4-5	0.702994233436001
FGF19	KRTAP4-5	0.702994233436001
CXCR3	KRTAP4-5	0.702994233436001
TEX19	KRTAP4-5	0.702994233436001
FOXE3	KRTAP4-5	0.702994233436001
THBD	KRTAP4-5	0.702994233436001
APOA4	KRTAP4-5	0.702994233436001
CCL11	KRTAP4-5	0.702994233436002
MIR3648	KRTAP4-5	0.702994233436001
ANKRD63	KRTAP4-5	0.702994233436002
KRTAP5-10	KRTAP4-5	0.702994233436001
ERVV-2	KRTAP4-5	0.702994233436001
TAAR6	KRTAP4-5	0.702994233436001
RGL3	KRTAP4-5	0.702994233436001
C7orf45	KRTAP4-5	0.702994233436001
CXorf66	KRTAP4-5	0.702994233436001
CARTPT	KRTAP4-5	0.702994233436001
IL22RA2	KRTAP4-5	0.702994233436001
BTNL8	KRTAP4-5	0.702994233436001
HOXB13	KRTAP4-5	0.702994233436001
CXXC1P1	KRTAP4-5	0.702994233436001
OR8D4	KRTAP4-5	0.702994233436001
SPERT	OR8B2	0.768205910101883
CDRT7	OR8B2	0.768205910101883
LHX5	OR8B2	0.768205910101883
XCL2	OR8B2	0.768205910101883
SAA4	LMAN1L	1
ALPPL2	CEACAM7	1
C10orf91	CEACAM7	1
CD300C	CEACAM7	1
HLA-DQA2	CEACAM7	1
MIR663B	CEACAM7	1
MOGAT2	CEACAM7	1
OR4E2	CEACAM7	1
OR4K13	CEACAM7	1
OR6Y1	CEACAM7	1
PCGEM1	CEACAM7	1
AA06	CEACAM7	1
KRTAP3-1	CEACAM7	1
MIR378C	CEACAM7	1
NR0B2	CEACAM7	1
OR2Y1	CEACAM7	1
OR3A3	CEACAM7	1
SERPINA5	CEACAM7	1
FEZF1-AS1	CEACAM7	1
FLJ46300	CEACAM7	1
LILRB5	CEACAM7	1
HS3ST6	CEACAM7	1
OR6C65	CEACAM7	1
GJA10	CEACAM7	1
MSC	CEACAM7	1
PAX2	CEACAM7	1
NKX3-2	CEACAM7	1
GTSF1L	CEACAM7	1
OR56B4	CEACAM7	1
MAGEA2	CEACAM7	1
C15orf53	CEACAM7	1
KRT16P3	CEACAM7	1
OR2C3	CEACAM7	1
MNX1	CEACAM7	1
OR6C74	CEACAM7	1
UBASH3A	CEACAM7	1
C20orf141	CEACAM7	1
LCE6A	CEACAM7	1
KRTAP10-2	CEACAM7	1
DNAJB8	CEACAM7	1
RNF186	CEACAM7	0.822726449762986
RDH8	CEACAM7	0.819663920856508
SNAR-C3	CEACAM7	1
DMRTA2	CEACAM7	1
CDX1	CEACAM7	0.791730919238942
MRGPRG	CEACAM7	1
SNORD116-1	CEACAM7	1
OPN1MW	CEACAM7	1
CLDN8	CEACAM7	1
SLC2A7	CEACAM7	1
MBD3L2	CEACAM7	1
IFNA7	CEACAM7	1
LOC285768	CEACAM7	1
C6orf222	CEACAM7	1
C11orf21	CEACAM7	1
SOHLH1	CEACAM7	1
SSTR4	CEACAM7	0.760747412543046
KRT32	CEACAM7	1
CLEC4F	CEACAM7	1
SERPINA12	CEACAM7	1
IRG1	CEACAM7	1
MAGEB18	CEACAM7	1
RBBP8NL	CEACAM7	1
C7orf34	CEACAM7	1
TWIST2	CEACAM7	1
KRT72	CEACAM7	0.83560556587303
OR2T35	CEACAM7	1
MAS1L	CEACAM7	1
LOC340073	CEACAM7	1
OR8U1	CEACAM7	1
SERPINB11	CEACAM7	0.769122231889688
LINC00160	CEACAM7	1
CD177	CEACAM7	1
FGF19	CEACAM7	1
CXCR3	CEACAM7	1
TEX19	CEACAM7	1
DCAF8L1	CEACAM7	0.834989034623217
FOXE3	CEACAM7	1
THBD	CEACAM7	1
APOA4	CEACAM7	1
CCL11	CEACAM7	1
MIR3648	CEACAM7	1
NLRP7	CEACAM7	0.771831494989591
ANKRD63	CEACAM7	1
GNG8	CEACAM7	0.70011844740708
KRTAP5-10	CEACAM7	1
ERVV-2	CEACAM7	1
TAAR6	CEACAM7	1
RGL3	CEACAM7	1
C7orf45	CEACAM7	1
OR8B12	CEACAM7	0.754691504518664
CXorf66	CEACAM7	1
CARTPT	CEACAM7	1
IL22RA2	CEACAM7	1
BTNL8	CEACAM7	1
HOXB13	CEACAM7	1
CXXC1P1	CEACAM7	1
OR8D4	CEACAM7	1
KRTAP4-5	CEACAM7	0.702994233436001
HOXB1	LYPD2	0.753236575831031
MIR3940	LYPD2	1
SNORD116-28	PSG11	0.789883560789154
TMEM252	PSG11	0.789883560789154
OR9A4	PSG11	0.789883560789154
CD300LF	S100A7L2	1
TAAR1	S100A7L2	1
KRTAP5-11	S100A7L2	1
FRMD1	S100A7L2	1
OR1L1	S100A7L2	1
IQCF2	S100A7L2	1
GPR141	TAAR2	0.794686588426488
PTF1A	TAAR2	0.794686588426488
FAM153B	TAAR2	0.794686588426488
KNCN	TAAR2	0.705816031342775
MIR4271	OR10Q1	0.715343328131287
MYF6	OR10Q1	0.715343328131287
LOC388553	OR10Q1	0.715343328131287
KRTAP9-4	OR10Q1	0.715343328131287
SNORD85	OR10Q1	0.715343328131287
FAM154A	PRLHR	1
BLK	SNORD116-16	0.796615247620979
EDDM3B	TACSTD2	0.915892212104033
KIF2B	TACSTD2	0.915892212104033
OR10G9	TACSTD2	0.960063224267294
AGXT2	LUZP4	1
MB	OR6C1	1
KRTAP11-1	OR6C1	1
MIR514A1	OR6C1	1
SERPINB12	OR6C1	1
SPDYE4	OR6C1	1
HNF1B	OR6C1	0.954468430399774
LYZL4	OR6C1	1
FATE1	OR6C1	1
OR5B3	OR6C1	1
PRAMEF5	OR6C1	1
SPINK1	OR6C1	1
REG3G	OR6C1	1
CCDC148-AS1	OR6C1	1
SPRR2D	OR6C1	1
OR5AR1	OR6C1	1
OR7C1	OR6C1	1
OR8A1	OR6C1	1
GABRR3	OR6C1	0.815625182363095
CLEC9A	OR6C1	1
PRAMEF18	OR6C1	1
PRAMEF19	OR6C1	1
SERPINA11	OR6C1	1
CXCR1	OR6C1	1
LOC340357	OR6C1	1
OR4C45	OR6C1	1
BMP10	OR6C1	0.989524890338072
CST5	OR6C1	1
LINC00111	KRTAP5-4	0.833576685925258
CSAG1	KRTAP5-4	0.833576685925259
VAV3-AS1	KRTAP5-4	0.833576685925258
SAA3P	KRTAP5-4	0.833576685925258
OR5T1	MLIP-IT1	1
KRTAP12-4	MLIP-IT1	0.874217590568724
MIR3140	MLIP-IT1	1
OR8H1	MLIP-IT1	1
C7orf66	MLIP-IT1	1
SNORD116-28	MIR1279	0.716395194056067
TMEM252	MIR1279	0.716395194056068
OR9A4	MIR1279	0.716395194056068
OR4S2	ENPP7	0.89443076001091
FAM47B	CNPY1	0.965855274805101
LINC00229	CNPY1	1
HBD	CNPY1	1
MAFA	CNPY1	1
MIR4453	AFP	1
MIR29C	AFP	1
OR10R2	AFP	1
MIR508	LINC00661	1
DLX5	LINC00661	1
MIR520E	LINC00661	1
PIWIL1	LINC00661	1
OR2AP1	LINC00661	1
ALPPL2	KLK15	1
C10orf91	KLK15	1
CD300C	KLK15	1
HLA-DQA2	KLK15	1
MIR663B	KLK15	1
MOGAT2	KLK15	1
OR4E2	KLK15	1
OR4K13	KLK15	1
OR6Y1	KLK15	1
PCGEM1	KLK15	1
AA06	KLK15	1
KRTAP3-1	KLK15	1
MIR378C	KLK15	1
NR0B2	KLK15	1
OR2Y1	KLK15	1
OR3A3	KLK15	1
SERPINA5	KLK15	1
FEZF1-AS1	KLK15	1
FLJ46300	KLK15	1
LILRB5	KLK15	1
HS3ST6	KLK15	1
OR6C65	KLK15	1
GJA10	KLK15	1
MSC	KLK15	1
PAX2	KLK15	1
NKX3-2	KLK15	1
GTSF1L	KLK15	1
OR56B4	KLK15	1
MAGEA2	KLK15	1
C15orf53	KLK15	1
KRT16P3	KLK15	1
OR2C3	KLK15	1
MNX1	KLK15	1
OR6C74	KLK15	1
UBASH3A	KLK15	1
C20orf141	KLK15	1
LCE6A	KLK15	1
KRTAP10-2	KLK15	1
DNAJB8	KLK15	1
RNF186	KLK15	0.822726449762986
RDH8	KLK15	0.819663920856508
SNAR-C3	KLK15	1
DMRTA2	KLK15	1
CDX1	KLK15	0.791730919238942
MRGPRG	KLK15	1
SNORD116-1	KLK15	1
OPN1MW	KLK15	1
CLDN8	KLK15	1
SLC2A7	KLK15	1
MBD3L2	KLK15	1
IFNA7	KLK15	1
LOC285768	KLK15	1
C6orf222	KLK15	1
C11orf21	KLK15	1
SOHLH1	KLK15	1
SSTR4	KLK15	0.760747412543046
KRT32	KLK15	1
CLEC4F	KLK15	1
SERPINA12	KLK15	1
IRG1	KLK15	1
MAGEB18	KLK15	1
RBBP8NL	KLK15	1
C7orf34	KLK15	1
TWIST2	KLK15	1
KRT72	KLK15	0.835605565873029
OR2T35	KLK15	1
MAS1L	KLK15	1
LOC340073	KLK15	1
OR8U1	KLK15	1
SERPINB11	KLK15	0.769122231889688
LINC00160	KLK15	1
CD177	KLK15	1
FGF19	KLK15	1
CXCR3	KLK15	1
TEX19	KLK15	1
DCAF8L1	KLK15	0.834989034623217
FOXE3	KLK15	1
THBD	KLK15	1
APOA4	KLK15	1
CCL11	KLK15	1
MIR3648	KLK15	1
NLRP7	KLK15	0.771831494989591
ANKRD63	KLK15	1
GNG8	KLK15	0.70011844740708
KRTAP5-10	KLK15	1
ERVV-2	KLK15	1
TAAR6	KLK15	1
RGL3	KLK15	1
C7orf45	KLK15	1
OR8B12	KLK15	0.754691504518664
CXorf66	KLK15	1
CARTPT	KLK15	1
IL22RA2	KLK15	1
BTNL8	KLK15	1
HOXB13	KLK15	1
CXXC1P1	KLK15	1
OR8D4	KLK15	1
KRTAP4-5	KLK15	0.702994233436001
CEACAM7	KLK15	1
NPVF	PRSS38	1
KRTAP12-1	LINC00571	1
EMR3	LINC00571	1
KRTAP12-2	LINC00571	1
FAM153A	LINC00571	0.828543919701538
ALPPL2	SIGLEC12	1
C10orf91	SIGLEC12	1
CD300C	SIGLEC12	1
HLA-DQA2	SIGLEC12	1
MIR663B	SIGLEC12	1
MOGAT2	SIGLEC12	1
OR4E2	SIGLEC12	1
OR4K13	SIGLEC12	1
OR6Y1	SIGLEC12	1
PCGEM1	SIGLEC12	1
AA06	SIGLEC12	1
KRTAP3-1	SIGLEC12	1
MIR378C	SIGLEC12	1
NR0B2	SIGLEC12	1
OR2Y1	SIGLEC12	1
OR3A3	SIGLEC12	1
SERPINA5	SIGLEC12	1
FEZF1-AS1	SIGLEC12	1
FLJ46300	SIGLEC12	1
LILRB5	SIGLEC12	1
HS3ST6	SIGLEC12	1
OR6C65	SIGLEC12	1
GJA10	SIGLEC12	1
MSC	SIGLEC12	1
PAX2	SIGLEC12	1
NKX3-2	SIGLEC12	1
GTSF1L	SIGLEC12	1
OR56B4	SIGLEC12	1
MAGEA2	SIGLEC12	1
C15orf53	SIGLEC12	1
KRT16P3	SIGLEC12	1
OR2C3	SIGLEC12	1
MNX1	SIGLEC12	1
OR6C74	SIGLEC12	1
UBASH3A	SIGLEC12	1
C20orf141	SIGLEC12	1
LCE6A	SIGLEC12	1
KRTAP10-2	SIGLEC12	1
DNAJB8	SIGLEC12	1
RNF186	SIGLEC12	0.822726449762986
RDH8	SIGLEC12	0.819663920856507
SNAR-C3	SIGLEC12	1
DMRTA2	SIGLEC12	1
CDX1	SIGLEC12	0.791730919238942
MRGPRG	SIGLEC12	1
SNORD116-1	SIGLEC12	1
OPN1MW	SIGLEC12	1
CLDN8	SIGLEC12	1
SLC2A7	SIGLEC12	1
MBD3L2	SIGLEC12	1
IFNA7	SIGLEC12	1
LOC285768	SIGLEC12	1
C6orf222	SIGLEC12	1
C11orf21	SIGLEC12	1
SOHLH1	SIGLEC12	1
SSTR4	SIGLEC12	0.760747412543046
KRT32	SIGLEC12	1
CLEC4F	SIGLEC12	1
SERPINA12	SIGLEC12	1
IRG1	SIGLEC12	1
MAGEB18	SIGLEC12	1
RBBP8NL	SIGLEC12	1
C7orf34	SIGLEC12	1
TWIST2	SIGLEC12	1
KRT72	SIGLEC12	0.83560556587303
OR2T35	SIGLEC12	1
MAS1L	SIGLEC12	1
LOC340073	SIGLEC12	1
OR8U1	SIGLEC12	1
SERPINB11	SIGLEC12	0.769122231889688
LINC00160	SIGLEC12	1
CD177	SIGLEC12	1
FGF19	SIGLEC12	1
CXCR3	SIGLEC12	1
TEX19	SIGLEC12	1
DCAF8L1	SIGLEC12	0.834989034623217
FOXE3	SIGLEC12	1
THBD	SIGLEC12	1
APOA4	SIGLEC12	1
CCL11	SIGLEC12	1
MIR3648	SIGLEC12	1
NLRP7	SIGLEC12	0.771831494989591
ANKRD63	SIGLEC12	1
GNG8	SIGLEC12	0.70011844740708
KRTAP5-10	SIGLEC12	1
ERVV-2	SIGLEC12	1
TAAR6	SIGLEC12	1
RGL3	SIGLEC12	1
C7orf45	SIGLEC12	1
OR8B12	SIGLEC12	0.754691504518664
CXorf66	SIGLEC12	1
CARTPT	SIGLEC12	1
IL22RA2	SIGLEC12	1
BTNL8	SIGLEC12	1
HOXB13	SIGLEC12	1
CXXC1P1	SIGLEC12	1
OR8D4	SIGLEC12	1
KRTAP4-5	SIGLEC12	0.702994233436001
CEACAM7	SIGLEC12	1
KLK15	SIGLEC12	1
NTF3	GPR144	0.830471411521894
SAA4	KRTAP16-1	1
LMAN1L	KRTAP16-1	1
C11orf91	KIRREL3-AS3	0.838352059542129
PLA2G12B	MS4A8B	1
GNG8	MS4A8B	0.712878027293385
OR9A2	MS4A8B	0.728185105735877
LOC100507384	MAGEB1	1
SCGN	CXCL11	0.788019444126829
OR6Q1	OR4X1	1
TTTY11	TPD52L3	0.86437564949887
TTTY11	FGG	1
TPD52L3	FGG	0.86437564949887
UTS2R	EN2	0.791944951754688
FOXI1	EN2	0.775088531086505
MIR499A	KLHL33	1
LOC100507334	GCSAM	1
CCDC166	GCSAM	1
C17orf105	GCSAM	1
C1orf200	GCSAM	0.961132169736395
MRGPRD	GCSAM	0.944536060868009
LOC100505545	GCSAM	1
KRTAP10-10	OR52H1	1
KRTAP4-6	OR52H1	0.877498715136949
KRT85	ANO9	1
LOC286442	ANO9	1
LINC00332	ANO9	1
MIR190A	ANO9	1
AMY1C	ANO9	0.9063406303398
TPRX1	ANO9	1
FLJ41350	ANO9	1
NEU2	ANO9	1
SMR3B	ANO9	1
GNGT1	ANO9	1
GNGT2	ANO9	1
MIR3913-2	ANO9	1
PRSS56	ANO9	1
SIT1	ANO9	0.90631724883747
KRTAP9-1	ANO9	0.88940502254744
OR7C2	ANO9	1
FGF6	ANO9	1
HNF4A	ANO9	0.917830331930115
ACTL9	ANO9	0.931372805858233
PRSS58	ANO9	1
OR1B1	ANO9	1
LOC400620	ANO9	0.955568442569263
LOC100129427	ANO9	1
MAS1	ANO9	0.76478198234724
PLA2G2F	ANO9	0.786239652139901
SERPINA4	ANO9	0.705828867177285
FGFBP1	ANO9	1
SLC6A19	ANO9	0.940417239350781
CYP4F8	ANO9	1
FEZF2	OR9Q1	1
MIR5006	LYPD4	0.906252020502255
SATB2-AS1	LINC00290	0.801773164834242
GPR144	LHX1	0.790054701592568
LINC00619	PRSS45	0.806318948700781
OTOP3	PRSS45	0.806318948700781
FOLR3	PRSS45	0.806318948700781
DEFB125	PRSS45	0.806318948700781
KRT76	PRSS45	0.806318948700781
GM140	PRSS45	0.806318948700781
LINC00301	PRSS45	0.806318948700781
IL17C	PRSS45	0.806318948700781
SIGLEC5	PRSS45	0.724529412168699
MIR548AA2	OR51F2	1
SNORA11C	OR51F2	1
ANP32D	LCN12	0.79365734603826
SGK110	GLYCAM1	1
KRTAP10-3	GLYCAM1	1
TRIM55	GLYCAM1	1
EDDM3B	CPN1	0.839900766605969
KIF2B	CPN1	0.839900766605969
OR10G9	CPN1	0.766461284841081
TACSTD2	CPN1	0.768900822283257
KRTAP10-8	PLA2G1B	1
OR52N1	LOC257358	0.927550798406379
IL36G	LOC257358	0.927550798406379
OR5AC2	LOC257358	0.927550798406379
RGS13	LOC257358	0.927550798406379
KCNMB2-IT1	INSL4	1
LOC645355	INSL4	1
KRT39	INSL4	1
ALPPL2	PTGER1	1
C10orf91	PTGER1	1
CD300C	PTGER1	1
HLA-DQA2	PTGER1	1
MIR663B	PTGER1	1
MOGAT2	PTGER1	1
OR4E2	PTGER1	1
OR4K13	PTGER1	1
OR6Y1	PTGER1	1
PCGEM1	PTGER1	1
AA06	PTGER1	1
KRTAP3-1	PTGER1	1
MIR378C	PTGER1	1
NR0B2	PTGER1	1
OR2Y1	PTGER1	1
OR3A3	PTGER1	1
SERPINA5	PTGER1	1
FEZF1-AS1	PTGER1	1
FLJ46300	PTGER1	1
LILRB5	PTGER1	1
HS3ST6	PTGER1	1
OR6C65	PTGER1	1
GJA10	PTGER1	1
MSC	PTGER1	1
PAX2	PTGER1	1
NKX3-2	PTGER1	1
GTSF1L	PTGER1	1
OR56B4	PTGER1	1
MAGEA2	PTGER1	1
C15orf53	PTGER1	1
KRT16P3	PTGER1	1
OR2C3	PTGER1	1
MNX1	PTGER1	1
OR6C74	PTGER1	1
UBASH3A	PTGER1	1
C20orf141	PTGER1	1
LCE6A	PTGER1	1
KRTAP10-2	PTGER1	1
DNAJB8	PTGER1	1
RNF186	PTGER1	0.822726449762986
RDH8	PTGER1	0.819663920856507
SNAR-C3	PTGER1	1
DMRTA2	PTGER1	1
CDX1	PTGER1	0.791730919238942
MRGPRG	PTGER1	1
SNORD116-1	PTGER1	1
OPN1MW	PTGER1	1
CLDN8	PTGER1	1
SLC2A7	PTGER1	1
MBD3L2	PTGER1	1
IFNA7	PTGER1	1
LOC285768	PTGER1	1
C6orf222	PTGER1	1
C11orf21	PTGER1	1
SOHLH1	PTGER1	1
SSTR4	PTGER1	0.760747412543046
KRT32	PTGER1	1
CLEC4F	PTGER1	1
SERPINA12	PTGER1	1
IRG1	PTGER1	1
MAGEB18	PTGER1	1
RBBP8NL	PTGER1	1
C7orf34	PTGER1	1
TWIST2	PTGER1	1
KRT72	PTGER1	0.83560556587303
OR2T35	PTGER1	1
MAS1L	PTGER1	1
LOC340073	PTGER1	1
OR8U1	PTGER1	1
SERPINB11	PTGER1	0.769122231889688
LINC00160	PTGER1	1
CD177	PTGER1	1
FGF19	PTGER1	1
CXCR3	PTGER1	1
TEX19	PTGER1	1
DCAF8L1	PTGER1	0.834989034623217
FOXE3	PTGER1	1
THBD	PTGER1	1
APOA4	PTGER1	1
CCL11	PTGER1	1
MIR3648	PTGER1	1
NLRP7	PTGER1	0.771831494989591
ANKRD63	PTGER1	1
GNG8	PTGER1	0.70011844740708
KRTAP5-10	PTGER1	1
ERVV-2	PTGER1	1
TAAR6	PTGER1	1
RGL3	PTGER1	1
C7orf45	PTGER1	1
OR8B12	PTGER1	0.754691504518664
CXorf66	PTGER1	1
CARTPT	PTGER1	1
IL22RA2	PTGER1	1
BTNL8	PTGER1	1
HOXB13	PTGER1	1
CXXC1P1	PTGER1	1
OR8D4	PTGER1	1
KRTAP4-5	PTGER1	0.702994233436001
CEACAM7	PTGER1	1
KLK15	PTGER1	1
SIGLEC12	PTGER1	1
LCE3C	PFN3	1
SPRR2G	PFN3	1
OR14J1	PFN3	1
KRT25	PFN3	0.926711750446379
LCE3D	PFN3	0.846804605988482
LCE3E	PFN3	1
MIR412	LY6G6F	1
MIR889	LY6G6F	1
CELA3B	LY6G6F	1
TAAR8	LY6G6F	1
MMP13	LY6G6F	1
TSGA10IP	LY6G6F	1
OR5K4	LY6G6F	1
LINC00347	LY6G6F	1
OR4C6	SERPINB7	0.863861968715616
ZCCHC5	SPRR1B	0.858114791591025
FAM83F	SPRR1B	0.858114791591025
LOC100286922	SPINK8	1
SERPINB2	SPINK8	0.865778282533502
OR7G1	CRYBB1	0.727520764168756
OR1M1	CRYBB1	0.727520764168756
MARCO	INMT-FAM188B	1
KRT9	INMT-FAM188B	1
CCL8	INMT-FAM188B	1
FMO9P	INMT-FAM188B	1
GTSF1	INMT-FAM188B	1
OR2W5	INMT-FAM188B	0.801116465451988
GZMK	SPRR2A	1
MIR147B	SPRR2A	1
C1orf68	SPRR2A	1
SERPINB3	SPRR2A	1
LCE1A	SPRR2A	1
KRTAP9-9	OR8B3	1
OR4N4	OR8B3	1
ZFX-AS1	OR8B3	1
MIR181B2	MYH2	0.975567611866696
RAB9BP1	MYH2	0.975567611866696
UGT1A3	MYH2	0.975567611866696
UGT1A4	MYH2	0.975567611866696
LOC344887	MYH2	0.975567611866696
MIR181A2	MYH2	0.727401116129229
C9orf106	KLK2	0.944008240209099
CDX2	KLK2	0.788106137088897
MIR23C	SPINT3	1
LOC440925	SPINT3	1
LCN1	SPINT3	1
MARCO	KRT35	1
KRT9	KRT35	1
CCL8	KRT35	1
FMO9P	KRT35	1
GTSF1	KRT35	1
OR2W5	KRT35	0.801116465451987
INMT-FAM188B	KRT35	1
MIR3907	MAGEB6	1
SNORD114-20	MAGEB6	1
GPR101	MAGEB6	0.957672778417782
SMEK3P	MAGEB6	0.908849971030965
HHEX	MAGEB6	1
CRYGB	MAGEB6	1
KRT16P1	MAGEB6	1
WT1-AS	MAGEB6	0.85326356652689
OR7G3	MAGEB6	1
OR6T1	MAGEB6	0.715628596437126
IFNA14	ALDH3B2	1
KRTAP19-1	ALDH3B2	1
GAST	CST13P	1
MIR591	CST13P	1
MIR221	CST13P	1
OR51D1	CST13P	1
SEMG2	CST13P	1
MIR4705	OR12D2	1
LOC284788	OR12D2	0.885335740768941
HBE1	OR12D2	1
HAND2	GATA5	0.99996804956011
OR6N1	GATA5	0.999994137486413
LOC442497	GATA5	0.90984811063179
SLC25A47	GATA5	0.90984811063179
KRTAP10-11	GATA5	0.90984811063179
TFAP2D	GATA5	0.90984811063179
EDDM3B	KRT3	1
KIF2B	KRT3	1
OR10G9	KRT3	0.913172204109535
TACSTD2	KRT3	0.915892212104033
CPN1	KRT3	0.839900766605969
CSH1	HSD52	0.913932855585205
MAGEA10-MAGEA5	HSD52	0.913932855585205
LOC100130480	HSD52	0.913932855585205
PF4V1	HSD52	0.913932855585205
MAGEB4	HSD52	0.913932855585205
LCE3C	LRRC15	1
SPRR2G	LRRC15	1
OR14J1	LRRC15	1
KRT25	LRRC15	0.926711750446379
LCE3D	LRRC15	0.846804605988482
LCE3E	LRRC15	1
PFN3	LRRC15	1
APOBEC1	CACTIN-AS1	1
OR4D6	CACTIN-AS1	1
BANF2	CACTIN-AS1	1
OR5P2	CACTIN-AS1	0.876264246960015
OR2G6	CACTIN-AS1	0.911713912771205
KRT83	CACTIN-AS1	1
HYALP1	CACTIN-AS1	0.965766793749009
MAGEB3	CACTIN-AS1	0.961018786945064
KRT85	SAG	1
LOC286442	SAG	1
LINC00332	SAG	1
MIR190A	SAG	1
AMY1C	SAG	0.9063406303398
TPRX1	SAG	1
FLJ41350	SAG	1
NEU2	SAG	1
SMR3B	SAG	1
GNGT1	SAG	1
GNGT2	SAG	1
MIR3913-2	SAG	1
PRSS56	SAG	1
SIT1	SAG	0.90631724883747
KRTAP9-1	SAG	0.88940502254744
OR7C2	SAG	1
FGF6	SAG	1
HNF4A	SAG	0.917830331930116
ACTL9	SAG	0.931372805858233
PRSS58	SAG	1
OR1B1	SAG	1
LOC400620	SAG	0.955568442569263
LOC100129427	SAG	1
MAS1	SAG	0.76478198234724
PLA2G2F	SAG	0.786239652139901
SERPINA4	SAG	0.705828867177285
FGFBP1	SAG	1
